account_id,date,api_calls,error_count,rate_limit_hits_429,webhook_success_rate,p95_latency_ms
acc_0026,2024-09-16,184,1,0,0.9569,443
acc_0026,2024-09-17,167,1,0,0.9947,344
acc_0026,2024-09-18,211,1,0,0.9798,523
acc_0026,2024-09-19,160,1,0,0.9666,532
acc_0026,2024-09-20,193,1,0,0.9776,385
acc_0026,2024-09-21,208,2,0,0.9571,468
acc_0026,2024-09-22,184,2,0,0.9821,464
acc_0026,2024-09-23,153,1,0,0.9716,423
acc_0026,2024-09-24,194,0,0,0.9606,534
acc_0026,2024-09-25,183,1,0,0.9698,380
acc_0026,2024-09-26,150,1,0,0.9912,459
acc_0026,2024-09-27,224,2,0,0.9599,341
acc_0026,2024-09-28,188,1,0,0.9915,408
acc_0026,2024-09-29,200,2,0,0.9691,541
acc_0026,2024-09-30,180,0,0,0.9709,513
acc_0026,2024-10-01,203,2,0,0.9801,560
acc_0026,2024-10-02,147,1,0,0.9926,290
acc_0026,2024-10-03,166,2,0,0.9546,370
acc_0026,2024-10-04,214,0,0,0.9526,496
acc_0026,2024-10-05,156,0,0,0.992,326
acc_0026,2024-10-06,132,1,0,0.9945,360
acc_0026,2024-10-07,147,1,0,0.985,412
acc_0026,2024-10-08,227,1,0,0.9702,431
acc_0026,2024-10-09,192,1,0,0.9872,522
acc_0026,2024-10-10,152,1,0,0.9828,339
acc_0026,2024-10-11,151,1,0,0.9785,518
acc_0026,2024-10-12,191,0,0,0.9958,531
acc_0026,2024-10-13,179,0,0,0.9609,456
acc_0026,2024-10-14,194,2,0,0.9611,446
acc_0026,2024-10-15,231,1,0,0.9965,474
acc_0026,2024-10-16,217,2,0,0.9813,454
acc_0026,2024-10-17,157,1,0,0.9592,449
acc_0026,2024-10-18,170,0,0,0.9828,536
acc_0026,2024-10-19,215,1,0,0.9642,480
acc_0026,2024-10-20,166,1,1,0.983,600
acc_0026,2024-10-21,184,1,0,0.9913,595
acc_0026,2024-10-22,209,2,0,0.9738,493
acc_0026,2024-10-23,201,1,0,0.9886,433
acc_0026,2024-10-24,173,1,0,0.964,541
acc_0026,2024-10-25,169,0,0,0.9603,518
acc_0026,2024-10-26,174,2,0,0.9757,465
acc_0026,2024-10-27,184,2,0,0.992,486
acc_0026,2024-10-28,154,1,0,0.9877,495
acc_0026,2024-10-29,170,0,0,0.9623,485
acc_0026,2024-10-30,136,0,0,0.9609,501
acc_0026,2024-10-31,134,1,0,0.9966,782
acc_0026,2024-11-01,214,2,1,0.9672,529
acc_0026,2024-11-02,151,0,0,0.9798,445
acc_0026,2024-11-03,184,1,0,0.9888,400
acc_0026,2024-11-04,143,1,0,0.9907,496
acc_0026,2024-11-05,199,1,0,0.9695,371
acc_0026,2024-11-06,193,0,0,0.9738,415
acc_0026,2024-11-07,183,1,0,0.9688,549
acc_0026,2024-11-08,210,1,0,0.9637,357
acc_0026,2024-11-09,130,1,0,0.9698,334
acc_0026,2024-11-10,186,2,0,0.9951,302
acc_0026,2024-11-11,201,2,0,0.9827,384
acc_0026,2024-11-12,103,1,0,0.9859,452
acc_0026,2024-11-13,148,1,0,0.9692,491
acc_0026,2024-11-14,170,2,0,0.9792,453
acc_0026,2024-11-15,187,1,0,0.9939,391
acc_0027,2024-08-18,2297,17,0,0.9809,425
acc_0027,2024-08-19,16719,210,0,0.9715,594
acc_0027,2024-08-20,17439,339,0,0.9914,446
acc_0027,2024-08-21,14500,234,0,0.9602,466
acc_0027,2024-08-22,14302,121,0,0.9624,403
acc_0027,2024-08-23,13183,164,0,0.9663,565
acc_0027,2024-08-24,3158,30,0,0.9551,391
acc_0027,2024-08-25,2535,29,0,0.9623,467
acc_0027,2024-08-26,13862,115,0,0.9721,504
acc_0027,2024-08-27,15531,100,1,0.9592,495
acc_0027,2024-08-28,13606,118,0,0.992,455
acc_0027,2024-08-29,15477,89,0,0.9698,296
acc_0027,2024-08-30,15001,151,0,0.9537,452
acc_0027,2024-08-31,1770,32,0,0.9874,341
acc_0027,2024-09-01,3533,20,0,0.9938,402
acc_0027,2024-09-02,14223,80,0,0.9989,537
acc_0027,2024-09-03,18107,162,0,0.972,461
acc_0027,2024-09-04,15156,210,0,0.9943,319
acc_0027,2024-09-05,14816,114,0,0.9807,464
acc_0027,2024-09-06,12446,219,0,0.9748,354
acc_0027,2024-09-07,2802,16,0,0.9894,386
acc_0027,2024-09-08,2644,17,0,0.9844,338
acc_0027,2024-09-09,14101,180,0,0.9845,432
acc_0027,2024-09-10,16678,189,0,0.9952,358
acc_0027,2024-09-11,15542,164,0,0.9749,556
acc_0027,2024-09-12,10843,179,0,0.9659,413
acc_0027,2024-09-13,15107,288,0,0.9542,380
acc_0027,2024-09-14,2627,26,0,0.9521,411
acc_0027,2024-09-15,2307,25,0,0.9985,447
acc_0027,2024-09-16,13739,249,0,0.993,397
acc_0027,2024-09-17,13759,222,0,0.9808,328
acc_0027,2024-09-18,15836,194,0,0.9617,475
acc_0027,2024-09-19,20510,218,0,0.969,572
acc_0027,2024-09-20,11896,83,0,0.9708,336
acc_0027,2024-09-21,3460,49,0,0.9842,550
acc_0027,2024-09-22,2662,13,0,0.9723,487
acc_0027,2024-09-23,9655,71,0,0.9809,423
acc_0027,2024-09-24,14164,219,0,0.9535,427
acc_0027,2024-09-25,14737,277,0,0.9989,525
acc_0027,2024-09-26,13472,82,0,0.9927,391
acc_0027,2024-09-27,16990,283,0,0.9926,395
acc_0027,2024-09-28,2883,49,0,0.9875,459
acc_0027,2024-09-29,2968,51,0,0.9574,462
acc_0027,2024-09-30,16328,178,0,0.9878,426
acc_0027,2024-10-01,14933,270,0,0.9902,581
acc_0027,2024-10-02,18757,324,0,0.985,336
acc_0027,2024-10-03,13705,193,0,0.9584,542
acc_0027,2024-10-04,19052,223,0,0.9987,382
acc_0027,2024-10-05,2911,50,0,0.9641,413
acc_0027,2024-10-06,3358,32,0,0.9715,429
acc_0027,2024-10-07,13315,139,0,0.9649,537
acc_0027,2024-10-08,14619,205,0,0.9691,495
acc_0027,2024-10-09,13671,90,0,0.982,322
acc_0027,2024-10-10,14241,121,0,0.9571,457
acc_0027,2024-10-11,13511,216,0,0.9918,454
acc_0027,2024-10-12,2491,31,0,0.981,436
acc_0027,2024-10-13,3925,38,0,0.9573,427
acc_0027,2024-10-14,13487,199,0,0.9924,404
acc_0027,2024-10-15,13237,131,0,0.9983,519
acc_0027,2024-10-16,14825,227,0,0.9854,600
acc_0027,2024-10-17,14189,175,0,0.9929,450
acc_0027,2024-10-18,12999,96,0,0.9537,483
acc_0027,2024-10-19,2798,23,0,0.9975,463
acc_0027,2024-10-20,2680,21,0,0.9751,402
acc_0027,2024-10-21,11422,150,0,0.9756,386
acc_0027,2024-10-22,15126,166,0,0.9542,462
acc_0027,2024-10-23,14900,84,0,0.9943,454
acc_0027,2024-10-24,12635,203,0,0.9705,307
acc_0027,2024-10-25,16383,253,0,0.955,418
acc_0027,2024-10-26,2767,19,0,0.9926,361
acc_0027,2024-10-27,2749,19,0,0.986,513
acc_0027,2024-10-28,13497,197,0,0.976,516
acc_0027,2024-10-29,12383,234,0,0.9635,350
acc_0027,2024-10-30,11402,185,0,0.9961,333
acc_0027,2024-10-31,16484,254,0,0.9608,473
acc_0027,2024-11-01,13942,273,0,0.952,439
acc_0027,2024-11-02,3037,35,0,0.993,360
acc_0027,2024-11-03,2981,31,0,0.9657,535
acc_0027,2024-11-04,15391,154,0,0.9948,493
acc_0027,2024-11-05,11767,174,0,0.968,488
acc_0027,2024-11-06,15858,277,0,0.9727,549
acc_0027,2024-11-07,10007,107,0,0.9589,495
acc_0027,2024-11-08,15084,123,0,0.9775,435
acc_0027,2024-11-09,3093,28,0,0.9543,302
acc_0027,2024-11-10,2328,29,0,0.9856,581
acc_0027,2024-11-11,7975,142,0,0.9892,435
acc_0027,2024-11-12,13405,96,0,0.9952,545
acc_0027,2024-11-13,14278,166,0,0.9804,405
acc_0027,2024-11-14,13164,110,0,0.9952,486
acc_0027,2024-11-15,16093,225,0,0.9985,378
acc_0028,2024-08-18,201,5,0,0.9594,412
acc_0028,2024-08-19,1078,13,0,0.9593,321
acc_0028,2024-08-20,1152,16,0,0.9884,481
acc_0028,2024-08-21,1350,28,0,0.9687,387
acc_0028,2024-08-22,1115,28,0,0.9675,452
acc_0028,2024-08-23,1210,11,0,0.9684,616
acc_0028,2024-08-24,266,6,0,0.9888,411
acc_0028,2024-08-25,233,7,0,0.9856,422
acc_0028,2024-08-26,1238,28,0,0.979,482
acc_0028,2024-08-27,1206,36,0,0.9809,461
acc_0028,2024-08-28,1124,25,0,0.9587,466
acc_0028,2024-08-29,1033,8,0,0.9616,496
acc_0028,2024-08-30,1082,34,0,0.972,370
acc_0028,2024-08-31,249,7,0,0.985,445
acc_0028,2024-09-01,147,1,0,0.9767,405
acc_0028,2024-09-02,994,23,0,0.9712,551
acc_0028,2024-09-03,1076,25,0,0.9797,346
acc_0028,2024-09-04,1140,31,0,0.9839,400
acc_0028,2024-09-05,1119,14,0,0.9697,442
acc_0028,2024-09-06,1266,20,0,0.9561,365
acc_0028,2024-09-07,232,3,0,0.9557,555
acc_0028,2024-09-08,254,6,0,0.9606,497
acc_0028,2024-09-09,1070,23,0,0.9838,368
acc_0028,2024-09-10,1200,22,0,0.9921,384
acc_0028,2024-09-11,1252,27,0,0.982,415
acc_0028,2024-09-12,1132,14,0,0.95,593
acc_0028,2024-09-13,816,18,0,0.995,430
acc_0028,2024-09-14,217,2,0,0.9607,303
acc_0028,2024-09-15,202,2,0,0.9934,386
acc_0028,2024-09-16,1037,25,0,0.9748,365
acc_0028,2024-09-17,1132,14,0,0.9626,440
acc_0028,2024-09-18,773,15,0,0.966,375
acc_0028,2024-09-19,991,17,0,0.977,375
acc_0028,2024-09-20,1030,11,0,0.985,457
acc_0028,2024-09-21,241,2,0,0.9774,449
acc_0028,2024-09-22,194,2,0,0.9967,415
acc_0028,2024-09-23,1277,36,0,0.9825,380
acc_0028,2024-09-24,1255,26,0,0.9711,406
acc_0028,2024-09-25,1176,11,0,0.9691,451
acc_0028,2024-09-26,1121,22,0,0.9959,426
acc_0028,2024-09-27,966,21,0,0.9625,557
acc_0028,2024-09-28,161,4,0,0.9672,466
acc_0028,2024-09-29,203,3,0,0.9985,598
acc_0028,2024-09-30,1080,32,0,0.9808,280
acc_0028,2024-10-01,1181,21,0,0.998,597
acc_0028,2024-10-02,1007,12,1,0.9796,459
acc_0028,2024-10-03,830,7,0,0.973,454
acc_0028,2024-10-04,1179,27,0,0.9927,578
acc_0028,2024-10-05,228,5,0,0.9969,464
acc_0028,2024-10-06,210,3,0,0.9862,480
acc_0028,2024-10-07,1322,15,1,0.96,446
acc_0028,2024-10-08,1086,16,0,0.9916,564
acc_0028,2024-10-09,1119,27,0,0.9578,479
acc_0028,2024-10-10,1441,20,0,0.9982,474
acc_0028,2024-10-11,1149,25,0,0.996,469
acc_0028,2024-10-12,217,3,0,0.9861,391
acc_0028,2024-10-13,176,5,0,0.9715,295
acc_0028,2024-10-14,1270,10,0,0.9886,339
acc_0028,2024-10-15,918,18,0,0.9659,413
acc_0028,2024-10-16,1148,12,0,0.9659,422
acc_0028,2024-10-17,1148,29,0,0.9551,461
acc_0028,2024-10-18,1212,15,0,0.9858,509
acc_0028,2024-10-19,176,2,0,0.9773,399
acc_0028,2024-10-20,192,3,0,0.9533,507
acc_0028,2024-10-21,1260,36,0,0.9634,463
acc_0028,2024-10-22,1029,15,0,0.9589,481
acc_0028,2024-10-23,1418,30,0,0.998,388
acc_0028,2024-10-24,1071,11,1,0.9727,415
acc_0028,2024-10-25,1051,24,0,0.9648,320
acc_0028,2024-10-26,243,4,0,0.9895,514
acc_0028,2024-10-27,222,5,0,0.9765,435
acc_0028,2024-10-28,1316,32,0,0.9828,359
acc_0028,2024-10-29,828,9,0,0.9669,446
acc_0028,2024-10-30,1147,15,0,0.9822,396
acc_0028,2024-10-31,1147,23,0,0.9859,545
acc_0028,2024-11-01,1079,10,0,0.9512,351
acc_0028,2024-11-02,242,4,0,0.9818,404
acc_0028,2024-11-03,204,2,0,0.9922,488
acc_0028,2024-11-04,1408,21,0,0.9963,389
acc_0028,2024-11-05,1144,13,0,0.9601,385
acc_0028,2024-11-06,1087,30,0,0.9668,359
acc_0028,2024-11-07,1224,13,0,0.9781,386
acc_0028,2024-11-08,1167,15,0,0.9646,396
acc_0028,2024-11-09,178,3,0,0.971,412
acc_0028,2024-11-10,264,2,0,0.9553,473
acc_0028,2024-11-11,1088,22,0,0.9632,409
acc_0028,2024-11-12,1191,10,0,0.9662,353
acc_0028,2024-11-13,1080,11,0,0.986,444
acc_0028,2024-11-14,1475,23,0,0.9848,402
acc_0028,2024-11-15,1144,26,0,0.9573,448
acc_0029,2024-08-18,1269,29,0,0.9812,411
acc_0029,2024-08-19,850,10,0,0.9812,587
acc_0029,2024-08-20,1177,39,0,0.9965,514
acc_0029,2024-08-21,1055,10,0,0.963,322
acc_0029,2024-08-22,1354,42,0,0.9644,440
acc_0029,2024-08-23,1051,27,0,0.9822,562
acc_0029,2024-08-24,1145,32,0,0.9566,484
acc_0029,2024-08-25,1001,12,0,0.9633,483
acc_0029,2024-08-26,1233,27,0,0.9988,426
acc_0029,2024-08-27,956,14,0,0.9588,391
acc_0029,2024-08-28,979,9,0,0.9803,539
acc_0029,2024-08-29,1029,15,0,0.9957,484
acc_0029,2024-08-30,983,29,0,0.9778,455
acc_0029,2024-08-31,895,11,0,0.9801,470
acc_0029,2024-09-01,1047,13,0,0.9584,353
acc_0029,2024-09-02,1049,30,0,0.9678,494
acc_0029,2024-09-03,1235,32,0,0.9654,560
acc_0029,2024-09-04,1166,37,0,0.995,511
acc_0029,2024-09-05,1310,42,0,0.9722,363
acc_0029,2024-09-06,1064,12,0,0.9806,435
acc_0029,2024-09-07,957,28,0,0.9672,334
acc_0029,2024-09-08,1182,40,0,0.9572,472
acc_0029,2024-09-09,870,14,0,0.9511,457
acc_0029,2024-09-10,975,16,0,0.9954,520
acc_0029,2024-09-11,1078,33,0,0.9639,421
acc_0029,2024-09-12,1187,16,0,0.96,587
acc_0029,2024-09-13,1106,11,0,0.9538,391
acc_0029,2024-09-14,1189,25,0,0.9864,415
acc_0029,2024-09-15,945,27,0,0.9671,428
acc_0029,2024-09-16,915,28,0,0.9752,423
acc_0029,2024-09-17,1149,18,0,0.9913,445
acc_0029,2024-09-18,904,20,0,0.9949,431
acc_0029,2024-09-19,1202,41,0,0.9914,569
acc_0029,2024-09-20,1118,32,0,0.974,557
acc_0029,2024-09-21,1457,15,0,0.9681,430
acc_0029,2024-09-22,959,29,0,0.9517,413
acc_0029,2024-09-23,996,14,0,0.9538,347
acc_0029,2024-09-24,1050,28,0,0.9947,452
acc_0029,2024-09-25,1303,27,0,0.9708,523
acc_0029,2024-09-26,957,18,0,0.9935,347
acc_0029,2024-09-27,996,18,0,0.9845,299
acc_0029,2024-09-28,1030,24,0,0.9787,454
acc_0029,2024-09-29,1131,23,0,0.9797,463
acc_0029,2024-09-30,1515,20,0,0.9838,432
acc_0029,2024-10-01,1469,47,0,0.9717,541
acc_0029,2024-10-02,1254,13,0,0.968,587
acc_0029,2024-10-03,1204,10,0,0.9672,447
acc_0029,2024-10-04,1088,29,0,0.9956,330
acc_0029,2024-10-05,809,28,0,0.9729,605
acc_0029,2024-10-06,971,33,0,0.9882,552
acc_0029,2024-10-07,1320,14,0,0.9573,440
acc_0029,2024-10-08,1109,18,0,0.9619,506
acc_0029,2024-10-09,1057,24,1,0.9649,562
acc_0029,2024-10-10,904,16,0,0.9501,391
acc_0029,2024-10-11,1033,26,0,0.9824,486
acc_0029,2024-10-12,1447,13,0,0.9925,433
acc_0029,2024-10-13,1420,49,0,0.9715,402
acc_0029,2024-10-14,1091,23,0,0.9857,455
acc_0029,2024-10-15,1498,46,0,0.9672,567
acc_0029,2024-10-16,1078,20,0,0.9762,387
acc_0029,2024-10-17,1168,22,0,0.9517,415
acc_0029,2024-10-18,852,15,0,0.9865,568
acc_0029,2024-10-19,1310,39,0,0.9562,345
acc_0029,2024-10-20,995,10,1,0.9551,424
acc_0029,2024-10-21,1214,27,0,0.9808,481
acc_0029,2024-10-22,1133,37,0,0.9958,325
acc_0029,2024-10-23,1072,25,0,0.9561,512
acc_0029,2024-10-24,790,17,0,0.9557,494
acc_0029,2024-10-25,785,11,0,0.9646,505
acc_0029,2024-10-26,978,8,0,0.959,404
acc_0029,2024-10-27,1054,36,0,0.9574,320
acc_0029,2024-10-28,1254,36,0,0.9695,476
acc_0029,2024-10-29,1282,25,0,0.9716,490
acc_0029,2024-10-30,1157,16,0,0.9906,398
acc_0029,2024-10-31,1083,14,0,0.9649,326
acc_0029,2024-11-01,1416,18,0,0.9916,446
acc_0029,2024-11-02,845,18,0,0.9673,574
acc_0029,2024-11-03,1136,23,0,0.9955,552
acc_0029,2024-11-04,1358,21,0,0.9591,371
acc_0029,2024-11-05,1099,17,0,0.9979,392
acc_0029,2024-11-06,1323,40,0,0.9505,402
acc_0029,2024-11-07,1091,25,0,0.9627,417
acc_0029,2024-11-08,1060,34,0,0.9763,510
acc_0029,2024-11-09,801,17,0,0.9691,498
acc_0029,2024-11-10,1210,40,0,0.9784,430
acc_0029,2024-11-11,1205,31,0,0.9821,419
acc_0029,2024-11-12,1282,32,0,0.9768,207
acc_0029,2024-11-13,925,21,0,0.983,263
acc_0029,2024-11-14,824,9,0,0.9828,346
acc_0029,2024-11-15,988,12,0,0.9653,437
acc_0030,2024-08-18,27860,550,0,0.9931,428
acc_0030,2024-08-19,121527,1478,0,0.9699,542
acc_0030,2024-08-20,129233,3623,0,0.9841,416
acc_0030,2024-08-21,108945,1907,0,0.961,540
acc_0030,2024-08-22,119834,4066,0,0.9712,412
acc_0030,2024-08-23,128784,4324,0,0.9938,518
acc_0030,2024-08-24,26647,807,0,0.9979,441
acc_0030,2024-08-25,20278,240,0,0.9989,326
acc_0030,2024-08-26,145100,5026,0,0.9943,363
acc_0030,2024-08-27,126835,4402,0,0.9595,454
acc_0030,2024-08-28,97491,1922,0,0.9752,420
acc_0030,2024-08-29,114168,4920,0,0.9973,541
acc_0030,2024-08-30,134619,6036,0,0.9586,433
acc_0030,2024-08-31,26645,949,0,0.9507,520
acc_0030,2024-09-01,22546,498,0,0.9658,504
acc_0030,2024-09-02,125616,1651,0,0.9596,474
acc_0030,2024-09-03,98581,3437,1,0.9789,453
acc_0030,2024-09-04,109640,3247,0,0.9628,495
acc_0030,2024-09-05,109023,3138,0,0.9686,623
acc_0030,2024-09-06,101503,1335,0,0.9557,340
acc_0030,2024-09-07,27781,478,0,0.9915,524
acc_0030,2024-09-08,25641,853,0,0.9855,384
acc_0030,2024-09-09,118410,4431,0,0.9861,386
acc_0030,2024-09-10,110624,1623,0,0.9705,430
acc_0030,2024-09-11,121078,2694,0,0.9975,362
acc_0030,2024-09-12,117700,2623,0,0.983,467
acc_0030,2024-09-13,119077,1545,0,0.9832,433
acc_0030,2024-09-14,22840,863,0,0.9889,599
acc_0030,2024-09-15,24393,671,0,0.9609,412
acc_0030,2024-09-16,128379,3448,0,0.9622,561
acc_0030,2024-09-17,103757,4105,0,0.9926,631
acc_0030,2024-09-18,118166,3007,0,0.9799,318
acc_0030,2024-09-19,108444,1555,0,0.9739,492
acc_0030,2024-09-20,160345,2990,0,0.9894,493
acc_0030,2024-09-21,22928,457,0,0.9647,446
acc_0030,2024-09-22,25274,512,0,0.9763,452
acc_0030,2024-09-23,133251,6195,0,0.9758,304
acc_0030,2024-09-24,135827,3895,0,0.9587,326
acc_0030,2024-09-25,133369,3192,0,0.9833,381
acc_0030,2024-09-26,99492,2217,0,0.966,425
acc_0030,2024-09-27,137928,3544,0,0.9909,420
acc_0030,2024-09-28,20715,334,0,0.9934,499
acc_0030,2024-09-29,27200,921,0,0.9681,420
acc_0030,2024-09-30,96466,3057,0,0.9566,489
acc_0030,2024-10-01,99782,2857,0,0.9527,528
acc_0030,2024-10-02,117818,4183,0,0.9538,630
acc_0030,2024-10-03,111811,2273,0,0.9819,391
acc_0030,2024-10-04,123486,3380,0,0.979,411
acc_0030,2024-10-05,24940,1123,0,0.9671,495
acc_0030,2024-10-06,23818,402,0,0.9693,386
acc_0030,2024-10-07,118323,2003,0,0.9756,530
acc_0030,2024-10-08,128494,5220,0,0.9697,369
acc_0030,2024-10-09,125241,3340,0,0.9547,387
acc_0030,2024-10-10,113043,3572,0,0.9614,408
acc_0030,2024-10-11,125113,4900,0,0.9633,348
acc_0030,2024-10-12,28954,1102,0,0.975,394
acc_0030,2024-10-13,20091,475,0,0.955,497
acc_0030,2024-10-14,105382,3491,0,0.9909,422
acc_0030,2024-10-15,120757,1841,0,0.9861,320
acc_0030,2024-10-16,107329,4217,0,0.9537,466
acc_0030,2024-10-17,152307,4231,0,0.9866,442
acc_0030,2024-10-18,117499,1824,0,0.9979,422
acc_0030,2024-10-19,29446,1175,0,0.9982,530
acc_0030,2024-10-20,19904,428,0,0.9576,480
acc_0030,2024-10-21,138808,6343,0,0.9954,473
acc_0030,2024-10-22,95329,3970,0,0.985,422
acc_0030,2024-10-23,98777,3911,0,0.9684,541
acc_0030,2024-10-24,127329,2131,0,0.9689,522
acc_0030,2024-10-25,102104,4634,0,0.9834,365
acc_0030,2024-10-26,27395,1268,0,0.992,492
acc_0030,2024-10-27,20446,437,0,0.9823,462
acc_0030,2024-10-28,119370,5446,0,0.9731,472
acc_0030,2024-10-29,125087,1649,0,0.9822,653
acc_0030,2024-10-30,144833,5886,0,0.9668,535
acc_0030,2024-10-31,137667,3656,0,0.9609,485
acc_0030,2024-11-01,121488,5557,0,0.9694,479
acc_0030,2024-11-02,27689,921,0,0.9841,420
acc_0030,2024-11-03,28615,1333,0,0.9504,401
acc_0030,2024-11-04,87028,2707,0,0.9885,686
acc_0030,2024-11-05,109480,3644,0,0.9851,468
acc_0030,2024-11-06,137386,2402,0,0.9919,497
acc_0030,2024-11-07,122833,2365,0,0.9503,299
acc_0030,2024-11-08,126264,2057,0,0.9862,425
acc_0030,2024-11-09,31757,1258,0,0.9805,440
acc_0030,2024-11-10,17705,492,0,0.9891,423
acc_0030,2024-11-11,103689,2604,0,0.9663,576
acc_0030,2024-11-12,155054,5126,0,0.9559,500
acc_0030,2024-11-13,110336,2889,0,0.9883,331
acc_0030,2024-11-14,99886,3362,2,0.9848,386
acc_0030,2024-11-15,83459,1551,0,0.977,358
acc_0031,2024-08-18,127248,881,0,0.9587,430
acc_0031,2024-08-19,198244,2276,0,0.9583,367
acc_0031,2024-08-20,150811,1705,0,0.9502,275
acc_0031,2024-08-21,129902,1185,0,0.9662,548
acc_0031,2024-08-22,105941,728,0,0.9927,397
acc_0031,2024-08-23,207326,3088,0,0.956,392
acc_0031,2024-08-24,174669,3887,0,0.9578,525
acc_0031,2024-08-25,130221,1632,0,0.9818,423
acc_0031,2024-08-26,149506,2466,0,0.9543,290
acc_0031,2024-08-27,126539,2383,0,0.9916,432
acc_0031,2024-08-28,142923,2363,0,0.9706,445
acc_0031,2024-08-29,167035,3322,0,0.975,389
acc_0031,2024-08-30,146508,2239,0,0.9793,644
acc_0031,2024-08-31,137798,2902,0,0.9921,519
acc_0031,2024-09-01,166657,2770,0,0.9756,586
acc_0031,2024-09-02,162798,3402,0,0.996,521
acc_0031,2024-09-03,157790,2170,0,0.9755,479
acc_0031,2024-09-04,161523,2688,0,0.9824,541
acc_0031,2024-09-05,198706,4448,0,0.9694,623
acc_0031,2024-09-06,131980,2705,0,0.9579,434
acc_0031,2024-09-07,136492,2508,0,0.9505,567
acc_0031,2024-09-08,173000,1716,0,0.9573,506
acc_0031,2024-09-09,135807,1409,0,0.9812,460
acc_0031,2024-09-10,138852,1754,0,0.9585,382
acc_0031,2024-09-11,141180,1102,0,0.9773,434
acc_0031,2024-09-12,161753,1808,0,0.9798,525
acc_0031,2024-09-13,128587,2299,0,0.9828,478
acc_0031,2024-09-14,148112,3024,0,0.9629,287
acc_0031,2024-09-15,160444,1782,0,0.9915,422
acc_0031,2024-09-16,171502,2964,0,0.9702,584
acc_0031,2024-09-17,132778,1759,0,0.9912,403
acc_0031,2024-09-18,138203,1698,0,0.9748,349
acc_0031,2024-09-19,98655,1811,0,0.9799,518
acc_0031,2024-09-20,183446,3499,0,0.9602,577
acc_0031,2024-09-21,138511,1980,0,0.9632,492
acc_0031,2024-09-22,137193,2979,0,0.9655,660
acc_0031,2024-09-23,137146,2783,0,0.9719,416
acc_0031,2024-09-24,171393,1400,0,0.9946,502
acc_0031,2024-09-25,155094,3323,0,0.9757,402
acc_0031,2024-09-26,143292,2781,0,0.9659,372
acc_0031,2024-09-27,194102,2318,0,0.9747,292
acc_0031,2024-09-28,143400,2572,0,0.9575,443
acc_0031,2024-09-29,145929,2065,0,0.9584,461
acc_0031,2024-09-30,189632,2393,0,0.9774,335
acc_0031,2024-10-01,138270,2029,0,0.9526,499
acc_0031,2024-10-02,179228,3148,1,0.9507,332
acc_0031,2024-10-03,135555,2116,0,0.9662,452
acc_0031,2024-10-04,149514,1988,0,0.9988,459
acc_0031,2024-10-05,139726,1602,0,0.9846,389
acc_0031,2024-10-06,173238,2764,0,0.9734,435
acc_0031,2024-10-07,169556,1951,0,0.9839,441
acc_0031,2024-10-08,93824,1699,0,0.9601,361
acc_0031,2024-10-09,166844,3318,0,0.9511,546
acc_0031,2024-10-10,135121,2640,0,0.9941,518
acc_0031,2024-10-11,147941,1445,0,0.9691,472
acc_0031,2024-10-12,132237,1241,0,0.9929,413
acc_0031,2024-10-13,191699,2523,0,0.9841,394
acc_0031,2024-10-14,133489,1462,0,0.9512,420
acc_0031,2024-10-15,130977,1356,1,0.9962,477
acc_0031,2024-10-16,179467,1878,0,0.9896,371
acc_0031,2024-10-17,148180,1012,0,0.9989,419
acc_0031,2024-10-18,120509,701,0,0.9773,457
acc_0031,2024-10-19,171418,1816,0,0.9723,580
acc_0031,2024-10-20,125288,2280,0,0.9832,474
acc_0031,2024-10-21,196257,4123,1,0.998,458
acc_0031,2024-10-22,144995,1974,0,0.9886,486
acc_0031,2024-10-23,144692,1793,0,0.9643,528
acc_0031,2024-10-24,131965,1341,0,0.9849,414
acc_0031,2024-10-25,111176,1656,0,0.9858,313
acc_0031,2024-10-26,148150,1870,0,0.9838,335
acc_0031,2024-10-27,117940,2096,0,0.9947,410
acc_0031,2024-10-28,195626,2197,0,0.977,531
acc_0031,2024-10-29,118988,2380,0,0.9635,483
acc_0031,2024-10-30,162507,3312,0,0.9966,467
acc_0031,2024-10-31,176840,2622,0,0.9684,599
acc_0031,2024-11-01,152127,1429,0,0.9869,329
acc_0031,2024-11-02,100718,2270,0,0.9871,466
acc_0031,2024-11-03,120829,2216,0,0.9838,400
acc_0031,2024-11-04,163663,2077,0,0.9633,413
acc_0031,2024-11-05,176358,2560,0,0.9553,559
acc_0031,2024-11-06,155157,922,0,0.9541,546
acc_0031,2024-11-07,74343,1281,0,0.9515,447
acc_0031,2024-11-08,162286,1679,0,0.9953,569
acc_0031,2024-11-09,166059,3587,0,0.9986,531
acc_0031,2024-11-10,146171,1415,0,0.9688,537
acc_0031,2024-11-11,134733,1946,0,0.9608,394
acc_0031,2024-11-12,190665,1185,0,0.9835,392
acc_0031,2024-11-13,141867,1813,0,0.9768,481
acc_0031,2024-11-14,126466,2023,0,0.9942,508
acc_0031,2024-11-15,160979,3312,0,0.9779,698
acc_0032,2024-08-18,162786,6732,0,0.9748,428
acc_0032,2024-08-19,146003,4838,0,0.991,411
acc_0032,2024-08-20,155903,6508,0,0.9634,376
acc_0032,2024-08-21,135188,3661,0,0.9882,557
acc_0032,2024-08-22,210022,9878,1,0.9744,616
acc_0032,2024-08-23,189273,3027,0,0.968,444
